3.125	3.6434	0.0614763	1.00188	0.981896
3.1875	3.66998	0.0557259	1.00199	0.981378
3.25	3.69514	0.0504556	1.0021	0.980857
3.3125	3.71889	0.0456353	1.00222	0.980332
3.375	3.74126	0.0412352	1.00233	0.979804
3.4375	3.76227	0.037226	1.00244	0.979273
3.5	3.78198	0.0335791	1.00256	0.97874
3.5625	3.80043	0.0302672	1.00267	0.978203
3.625	3.81766	0.0272639	1.00279	0.977665
3.6875	3.83372	0.0245441	1.00291	0.977124
3.75	3.84868	0.0220841	1.00302	0.976582
3.8125	3.86258	0.0198617	1.00314	0.976038
3.875	3.87548	0.017856	1.00326	0.975493
3.9375	3.88743	0.0160476	1.00338	0.974946
4	3.8985	0.0144184	1.0035	0.974398
4.0625	3.90873	0.0129518	1.00362	0.97385
4.125	3.91818	0.0116324	1.00374	0.9733
4.1875	3.92691	0.0104461	1.00386	0.97275
4.25	3.93495	0.00938009	1.00398	0.9722
4.3125	3.94237	0.00842255	1.0041	0.971649
4.375	3.94919	0.00756276	1.00422	0.971098
4.4375	3.95548	0.00679098	1.00434	0.970546
4.5	3.96127	0.00609838	1.00446	0.969995
4.5625	3.96659	0.00547694	1.00458	0.969444
4.625	3.97149	0.00491944	1.0047	0.968893
4.6875	3.976	0.00441935	1.00482	0.968342
4.75	3.98015	0.00397078	1.00494	0.967791
4.8125	3.98397	0.00356843	1.00506	0.96724
4.875	3.98749	0.00320752	1.00518	0.96669
4.9375	3.99074	0.00288378	1.00531	0.96614
5	3.99373	0.00259334	1.00543	0.965591
5.0625	3.99649	0.00233276	1.00555	0.965042
5.125	3.99904	0.00209893	1.00567	0.964494
5.1875	4.0014	0.00188907	1.00579	0.963946
5.25	4.00359	0.0017007	1.00591	0.963399
5.3125	4.00561	0.00153157	1.00604	0.962853
5.375	4.00749	0.00137968	1.00616	0.962307
5.4375	4.00925	0.00124326	1.00628	0.961762
5.5	4.01088	0.00112068	1.0064	0.961218
5.5625	4.0124	0.00101053	1.00652	0.960674
5.625	4.01383	0.000911507	1.00664	0.960131
5.6875	4.01516	0.000822467	1.00677	0.959589
5.75	4.01642	0.000742381	1.00689	0.959048
5.8125	4.0176	0.000670325	1.00701	0.958507
5.875	4.01871	0.000605475	1.00713	0.957968
5.9375	4.01977	0.000547092	1.00725	0.957429
6	4.02077	0.000494514	1.00738	0.95689
6.0625	4.02172	0.000447148	1.0075	0.956353
6.125	4.02263	0.000404464	1.00762	0.955817
6.1875	4.0235	0.000365986	1.00774	0.955281
6.25	4.02433	0.000331289	1.00786	0.954746
6.3125	4.02513	0.000299989	1.00799	0.954212
6.375	4.0259	0.000271745	1.00811	0.953679
6.4375	4.02664	0.000246249	1.00823	0.953146
6.5	4.02735	0.000223226	1.00835	0.952615
6.5625	4.02805	0.000202429	1.00847	0.952084
6.625	4.02873	0.000183637	1.0086	0.951555
6.6875	4.02938	0.000166649	1.00872	0.951026
6.75	4.03002	0.000151288	1.00884	0.950498
6.8125	4.03065	0.000137392	1.00896	0.94997
6.875	4.03126	0.000124818	1.00908	0.949444
6.9375	4.03186	0.000113436	1.00921	0.948918
7	4.03246	0.000103129	1.00933	0.948394
7.0625	4.03304	9.37917e-005	1.00945	0.94787
7.125	4.03361	8.53307e-005	1.00957	0.947347
7.1875	4.03417	7.76608e-005	1.00969	0.946825
7.25	4.03473	7.07057e-005	1.00982	0.946304
7.3125	4.03528	6.43963e-005	1.00994	0.945783
7.375	4.03582	5.86709e-005	1.01006	0.945264
7.4375	4.03636	5.34735e-005	1.01018	0.944745
7.5	4.0369	4.87537e-005	1.0103	0.944227
7.5625	4.03743	4.44663e-005	1.01043	0.94371
7.625	4.03795	4.05701e-005	1.01055	0.943194
7.6875	4.03848	3.70283e-005	1.01067	0.942679
7.75	4.039	3.38076e-005	1.01079	0.942164
7.8125	4.03951	3.08778e-005	1.01091	0.941651
7.875	4.04003	2.82117e-005	1.01104	0.941138
7.9375	4.04054	2.57847e-005	1.01116	0.940626
8	4.04105	2.35747e-005	1.01128	0.940115
8.0625	4.04155	2.15615e-005	1.0114	0.939605
8.125	4.04206	1.97271e-005	1.01153	0.939095
8.1875	4.04256	1.80549e-005	1.01165	0.938587
8.25	4.04307	1.653e-005	1.01177	0.938079
8.3125	4.04357	1.51392e-005	1.01189	0.937572
8.375	4.04407	1.387e-005	1.01201	0.937066
8.4375	4.04457	1.27116e-005	1.01214	0.936561
8.5	4.04507	1.16538e-005	1.01226	0.936056
8.5625	4.04556	1.06876e-005	1.01238	0.935552
8.625	4.04606	9.80485e-006	1.0125	0.93505
8.6875	4.04656	8.998e-006	1.01262	0.934548
8.75	4.04705	8.26029e-006	1.01275	0.934047
8.8125	4.04755	7.58557e-006	1.01287	0.933546
8.875	4.04804	6.96828e-006	1.01299	0.933047
8.9375	4.04853	6.40332e-006	1.01311	0.932548
9	4.04903	5.8861e-006	1.01323	0.93205
9.0625	4.04952	5.41243e-006	1.01336	0.931553
9.125	4.05001	4.97851e-006	1.01348	0.931057
9.1875	4.0505	4.58086e-006	1.0136	0.930561
9.25	4.051	4.21633e-006	1.01372	0.930067
9.3125	4.05149	3.88207e-006	1.01384	0.929573
9.375	4.05198	3.57546e-006	1.01397	0.92908
9.4375	4.05247	3.29412e-006	1.01409	0.928587
9.5	4.05296	3.03589e-006	1.01421	0.928096
9.5625	4.05345	2.7988e-006	1.01433	0.927605
9.625	4.05394	2.58104e-006	1.01445	0.927115
9.6875	4.05443	2.38097e-006	1.01458	0.926626
9.75	4.05492	2.19711e-006	1.0147	0.926138
9.8125	4.05541	2.02809e-006	1.01482	0.925651
9.875	4.0559	1.87265e-006	1.01494	0.925164
9.9375	4.05639	1.72967e-006	1.01507	0.924678
10	4.05688	1.5981e-006	1.01519	0.924193
10.0625	4.05737	1.477e-006	1.01531	0.923708
10.125	4.05786	1.36549e-006	1.01543	0.923225
10.1875	4.05835	1.2628e-006	1.01555	0.922742
10.25	4.05884	1.16818e-006	1.01568	0.92226
10.3125	4.05933	1.08099e-006	1.0158	0.921779
10.375	4.05982	1.00061e-006	1.01592	0.921298
10.4375	4.06031	9.26489e-007	1.01604	0.920819
10.5	4.0608	8.58118e-007	1.01616	0.92034
10.5625	4.06129	7.95033e-007	1.01629	0.919861
10.625	4.06178	7.36808e-007	1.01641	0.919384
10.6875	4.06227	6.83052e-007	1.01653	0.918907
10.75	4.06275	6.33407e-007	1.01665	0.918432
10.8125	4.06324	5.87546e-007	1.01677	0.917956
10.875	4.06373	5.45168e-007	1.0169	0.917482
10.9375	4.06422	5.05996e-007	1.01702	0.917009
11	4.06471	4.69777e-007	1.01714	0.916536
11.0625	4.0652	4.36279e-007	1.01726	0.916064
11.125	4.06569	4.05289e-007	1.01738	0.915592
11.1875	4.06618	3.7661e-007	1.01751	0.915122
11.25	4.06667	3.50063e-007	1.01763	0.914652
11.3125	4.06716	3.25481e-007	1.01775	0.914183
11.375	4.06764	3.02714e-007	1.01787	0.913715
11.4375	4.06813	2.8162e-007	1.01799	0.913247
11.5	4.06862	2.62071e-007	1.01812	0.91278
11.5625	4.06911	2.4395e-007	1.01824	0.912314
11.625	4.0696	2.27146e-007	1.01836	0.911849
11.6875	4.07009	2.1156e-007	1.01848	0.911384
11.75	4.07058	1.97099e-007	1.01861	0.91092
11.8125	4.07107	1.83679e-007	1.01873	0.910457
11.875	4.07156	1.71221e-007	1.01885	0.909995
11.9375	4.07204	1.59653e-007	1.01897	0.909533
12	4.07253	1.48908e-007	1.01909	0.909072
12.0625	4.07302	1.38925e-007	1.01922	0.908612
12.125	4.07351	1.29648e-007	1.01934	0.908153
12.1875	4.074	1.21023e-007	1.01946	0.907694
12.25	4.07449	1.13004e-007	1.01958	0.907236
12.3125	4.07498	1.05545e-007	1.0197	0.906779
12.375	4.07547	9.86054e-008	1.01983	0.906322
12.4375	4.07595	9.21475e-008	1.01995	0.905866
12.5	4.07644	8.6136e-008	1.02007	0.905411
12.5625	4.07693	8.05386e-008	1.02019	0.904957
12.625	4.07742	7.53254e-008	1.02031	0.904503
12.6875	4.07791	7.04687e-008	1.02044	0.90405
12.75	4.0784	6.5943e-008	1.02056	0.903598
12.8125	4.07889	6.17244e-008	1.02068	0.903146
12.875	4.07938	5.77913e-008	1.0208	0.902695
12.9375	4.07986	5.41232e-008	1.02092	0.902245
13	4.08035	5.07014e-008	1.02105	0.901796
13.0625	4.08084	4.75086e-008	1.02117	0.901347
13.125	4.08133	4.45286e-008	1.02129	0.900899
13.1875	4.08182	4.17466e-008	1.02141	0.900452
13.25	4.08231	3.91486e-008	1.02153	0.900005
13.3125	4.0828	3.6722e-008	1.02166	0.899559
13.375	4.08329	3.44548e-008	1.02178	0.899114
13.4375	4.08377	3.23359e-008	1.0219	0.898669
13.5	4.08426	3.03553e-008	1.02202	0.898226
13.5625	4.08475	2.85033e-008	1.02215	0.897782
13.625	4.08524	2.67712e-008	1.02227	0.89734
13.6875	4.08573	2.51509e-008	1.02239	0.896898
13.75	4.08622	2.36347e-008	1.02251	0.896457
13.8125	4.08671	2.22155e-008	1.02263	0.896017
13.875	4.0872	2.08869e-008	1.02276	0.895577
13.9375	4.08768	1.96428e-008	1.02288	0.895138
14	4.08817	1.84774e-008	1.023	0.8947
14.0625	4.08866	1.73855e-008	1.02312	0.894262
14.125	4.08915	1.63623e-008	1.02324	0.893825
14.1875	4.08964	1.54032e-008	1.02337	0.893389
14.25	4.09013	1.45039e-008	1.02349	0.892953
14.3125	4.09062	1.36605e-008	1.02361	0.892518
14.375	4.09111	1.28694e-008	1.02373	0.892084
14.4375	4.09159	1.21271e-008	1.02385	0.891651
14.5	4.09208	1.14304e-008	1.02398	0.891218
14.5625	4.09257	1.07764e-008	1.0241	0.890785
14.625	4.09306	1.01623e-008	1.02422	0.890354
14.6875	4.09355	9.58552e-009	1.02434	0.889923
14.75	4.09404	9.0437e-009	1.02446	0.889493
14.8125	4.09453	8.53458e-009	1.02459	0.889063
14.875	4.09502	8.05607e-009	1.02471	0.888634
14.9375	4.0955	7.60623e-009	1.02483	0.888206
15	4.09599	7.18323e-009	1.02495	0.887779
15.0625	4.09648	6.78539e-009	1.02507	0.887352
15.125	4.09697	6.41112e-009	1.0252	0.886925
15.1875	4.09746	6.05893e-009	1.02532	0.8865
15.25	4.09795	5.72746e-009	1.02544	0.886075
15.3125	4.09844	5.4154e-009	1.02556	0.885651
15.375	4.09893	5.12155e-009	1.02569	0.885227
15.4375	4.09941	4.84479e-009	1.02581	0.884804
15.5	4.0999	4.58407e-009	1.02593	0.884382
15.5625	4.10039	4.33839e-009	1.02605	0.88396
15.625	4.10088	4.10683e-009	1.02617	0.883539
15.6875	4.10137	3.88854e-009	1.0263	0.883118
15.75	4.10186	3.6827e-009	1.02642	0.882699
15.8125	4.10235	3.48857e-009	1.02654	0.88228
15.875	4.10284	3.30544e-009	1.02666	0.881861
15.9375	4.10332	3.13263e-009	1.02678	0.881443
16	4.10381	2.96955e-009	1.02691	0.881026
16.0625	4.1043	2.81559e-009	1.02703	0.88061
16.125	4.10479	2.67023e-009	1.02715	0.880194
16.1875	4.10528	2.53294e-009	1.02727	0.879778
16.25	4.10577	2.40326e-009	1.02739	0.879364
16.3125	4.10626	2.28073e-009	1.02752	0.87895
16.375	4.10675	2.16494e-009	1.02764	0.878536
16.4375	4.10723	2.05548e-009	1.02776	0.878124
16.5	4.10772	1.952e-009	1.02788	0.877712
16.5625	4.10821	1.85414e-009	1.028	0.8773
16.625	4.1087	1.76157e-009	1.02813	0.876889
16.6875	4.10919	1.674e-009	1.02825	0.876479
16.75	4.10968	1.59114e-009	1.02837	0.876069
16.8125	4.11017	1.5127e-009	1.02849	0.87566
16.875	4.11066	1.43845e-009	1.02861	0.875252
16.9375	4.11114	1.36815e-009	1.02874	0.874844
17	4.11163	1.30156e-009	1.02886	0.874437
17.0625	4.11212	1.23849e-009	1.02898	0.874031
17.125	4.11261	1.17873e-009	1.0291	0.873625
17.1875	4.1131	1.12209e-009	1.02923	0.87322
17.25	4.11359	1.06841e-009	1.02935	0.872815
17.3125	4.11408	1.01751e-009	1.02947	0.872411
17.375	4.11457	9.69243e-010	1.02959	0.872007
17.4375	4.11505	9.23465e-010	1.02971	0.871605
17.5	4.11554	8.80036e-010	1.02984	0.871202
17.5625	4.11603	8.38828e-010	1.02996	0.870801
17.625	4.11652	7.99719e-010	1.03008	0.8704
17.6875	4.11701	7.62594e-010	1.0302	0.869999
17.75	4.1175	7.27346e-010	1.03032	0.8696
17.8125	4.11799	6.93872e-010	1.03045	0.8692
17.875	4.11847	6.62078e-010	1.03057	0.868802
17.9375	4.11896	6.31872e-010	1.03069	0.868404
18	4.11945	6.0317e-010	1.03081	0.868007
18.0625	4.11994	5.75891e-010	1.03093	0.86761
18.125	4.12043	5.49959e-010	1.03106	0.867214
18.1875	4.12092	5.25304e-010	1.03118	0.866818
18.25	4.12141	5.01857e-010	1.0313	0.866423
18.3125	4.1219	4.79554e-010	1.03142	0.866029
18.375	4.12238	4.58337e-010	1.03154	0.865635
18.4375	4.12287	4.38147e-010	1.03167	0.865241
18.5	4.12336	4.18932e-010	1.03179	0.864849
18.5625	4.12385	4.00641e-010	1.03191	0.864457
18.625	4.12434	3.83226e-010	1.03203	0.864065
18.6875	4.12483	3.66641e-010	1.03216	0.863674
18.75	4.12532	3.50845e-010	1.03228	0.863284
18.8125	4.12581	3.35796e-010	1.0324	0.862894
18.875	4.12629	3.21457e-010	1.03252	0.862505
18.9375	4.12678	3.07792e-010	1.03264	0.862117
19	4.12727	2.94766e-010	1.03277	0.861729
19.0625	4.12776	2.82347e-010	1.03289	0.861342
19.125	4.12825	2.70504e-010	1.03301	0.860955
19.1875	4.12874	2.5921e-010	1.03313	0.860568
19.25	4.12923	2.48435e-010	1.03325	0.860183
19.3125	4.12972	2.38155e-010	1.03338	0.859798
19.375	4.1302	2.28345e-010	1.0335	0.859413
19.4375	4.13069	2.18982e-010	1.03362	0.859029
19.5	4.13118	2.10043e-010	1.03374	0.858646
19.5625	4.13167	2.01508e-010	1.03386	0.858263
19.625	4.13216	1.93357e-010	1.03399	0.857881
19.6875	4.13265	1.85571e-010	1.03411	0.857499
19.75	4.13314	1.78133e-010	1.03423	0.857118
19.8125	4.13363	1.71026e-010	1.03435	0.856738
19.875	4.13411	1.64233e-010	1.03447	0.856358
19.9375	4.1346	1.57741e-010	1.0346	0.855978
20	4.13509	1.51533e-010	1.03472	0.8556
